Student ID,Department,Programme,Book ID,Book Category,Issue Date,Return Date,Entry Time,Exit Time,Not Returned,Borrow_Days,Month,Year,Day_Name
DEB23230,Design,B. Des.,B00163,Computer Science,2026-03-04,2026-03-29,09:44,13:46,False,25.0,3,2026,Wednesday
MSM25132,Mathematical Sciences,M. Sc. in Mathematics,B00346,Computer Science,2026-04-17,,18:01,19:30,True,,4,2026,Friday
MCM21154,Mass Communication & Journalism,M. A. in Mass Communication & Journalism,B00486,Mathematics,2025-03-01,2025-03-25,10:15,12:03,False,24.0,3,2025,Saturday
ASP21252,Assamese,Ph.D. in Assamese,B00342,Mechanical,2024-12-18,2024-12-22,15:02,18:17,False,4.0,12,2024,Wednesday
EGP21092,English,Ph.D. in English,B00006,Management,2024-09-24,2024-10-03,10:57,15:28,False,9.0,9,2024,Tuesday
CEB23071,Civil Engineering,B. Tech. in Civil Engineering,B00340,Physics,2025-09-17,2025-10-17,14:28,19:11,False,30.0,9,2025,Wednesday
COP24288,Commerce,Ph.D. in Commerce,B00098,Physics,2025-04-07,2025-05-04,11:09,13:13,False,27.0,4,2025,Monday
ASM22126,Assamese,M.A. in Assamese,B00453,Electronics,2025-03-02,2025-03-18,15:54,17:00,False,16.0,3,2025,Sunday
ASM22126,Assamese,M.A. in Assamese,B00338,Mathematics,2025-10-23,2025-10-26,14:44,15:28,False,3.0,10,2025,Thursday
EGI23267,English,Integrated M.A. in English,B00411,Mathematics,2025-10-30,2025-11-20,18:07,19:30,False,21.0,10,2025,Thursday
EGP21092,English,Ph.D. in English,B00203,Fiction,2026-03-22,2026-04-19,16:01,16:49,False,28.0,3,2026,Sunday
CHI23106,Chemical Sciences,Integrated M.Sc. in Chemistry,B00404,Fiction,2024-10-12,2024-10-14,10:59,14:46,False,2.0,10,2024,Saturday
PHI21296,Physics,Integrated M. Sc. in Physics,B00093,Computer Science,2026-03-17,2026-04-08,16:44,17:19,False,22.0,3,2026,Tuesday
HIM25157,Hindi,M. A. in Hindi,B00392,Management,2025-08-26,2025-09-21,10:34,13:16,False,26.0,8,2025,Tuesday
EGP22209,English,Ph.D. in English,B00271,Management,2024-05-14,2024-05-17,12:37,15:02,False,3.0,5,2024,Tuesday
MCM21154,Mass Communication & Journalism,M. A. in Mass Communication & Journalism,B00274,Fiction,2024-05-21,2024-06-08,15:04,19:30,False,18.0,5,2024,Tuesday
MSM24200,Mathematical Sciences,M. Sc. in Mathematics,B00136,Humanities,2025-01-15,2025-01-19,14:36,19:30,False,4.0,1,2025,Wednesday
LLP24138,Linguistics and Language Technology,Ph.D. in Linguistics and Language Technology,B00142,Computer Science,2024-10-05,2024-10-28,15:37,17:00,False,23.0,10,2024,Saturday
HIP21250,Hindi,Ph.D. in Hindi,B00375,Electronics,2026-02-25,2026-03-13,17:53,19:30,False,16.0,2,2026,Wednesday
SWM20150,Social Work,M. A. in Social Work,B00212,Management,2025-11-10,2025-11-27,14:02,15:46,False,17.0,11,2025,Monday
ENP21214,Energy,Ph.D. in Energy,B00403,Mechanical,2025-12-23,2026-01-10,17:37,19:30,False,18.0,12,2025,Tuesday
DEP25068,Design,Ph.D. in Design,B00158,Mathematics,2025-10-26,2025-10-29,12:14,14:57,False,3.0,10,2025,Sunday
DEP20077,Design,Ph.D. in Design,B00470,Computer Science,2025-03-25,2025-04-04,14:28,16:30,False,10.0,3,2025,Tuesday
EGI21086,English,Integrated M.A. in English,B00286,Chemistry,2024-12-29,2025-01-16,12:43,15:37,False,18.0,12,2024,Sunday
EGP20285,English,Ph.D. in English,B00289,Humanities,2025-03-05,2025-03-13,18:38,19:30,False,8.0,3,2025,Wednesday
MEP25243,Mechanical Engineering,Ph.D. in Mechanical Engineering,B00304,Mechanical,2025-10-12,2025-10-15,14:36,16:46,False,3.0,10,2025,Sunday
EGL23081,Linguistics and Language Technology,M. A. in Linguistics & Languages Technology,B00417,Management,2024-05-27,,11:37,14:18,True,,5,2024,Monday
EGI23278,English,Integrated M.A. in English,B00163,Computer Science,2025-04-12,2025-04-24,15:07,17:00,False,12.0,4,2025,Saturday
ECB21131,Electronics & Communication Engineering,B. Tech. in Electronics and Comm. Engineering,B00490,Mathematics,2024-09-23,2024-10-22,16:33,19:30,False,29.0,9,2024,Monday
HIM23284,Hindi,M. A. in Hindi,B00171,Mechanical,2026-01-23,2026-02-06,10:28,11:16,False,14.0,1,2026,Friday
BAM22144,Business Administration,Master of Business Administration,B00354,Chemistry,2024-11-29,2024-12-27,15:55,18:34,False,28.0,11,2024,Friday
APP25127,Applied Sciences,Ph.D. in Applied Sciences,B00209,Chemistry,2026-04-07,2026-04-29,13:58,15:48,False,22.0,4,2026,Tuesday
CEB23071,Civil Engineering,B. Tech. in Civil Engineering,B00456,Physics,2025-10-19,2025-11-11,10:44,11:25,False,23.0,10,2025,Sunday
FET21065,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00101,Mathematics,2025-05-11,2025-06-10,15:12,17:00,False,30.0,5,2025,Sunday
FET22244,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00161,Mechanical,2024-12-25,2025-01-07,11:59,15:42,False,13.0,12,2024,Wednesday
SOM24014,Sociology,M.A. in Sociology,B00411,Mathematics,2026-03-20,2026-04-09,09:27,11:48,False,20.0,3,2026,Friday
SWM22165,Social Work,M. A. in Social Work,B00484,Computer Science,2024-11-08,,14:50,16:35,True,,11,2024,Friday
CHM21072,Chemical Sciences,M. Sc. in Chemistry,B00013,Electronics,2024-07-31,2024-08-15,12:52,13:27,False,15.0,7,2024,Wednesday
MEP23097,Mechanical Engineering,Ph.D. in Mechanical Engineering,B00384,Mathematics,2025-01-05,2025-02-02,11:10,12:26,False,28.0,1,2025,Sunday
EGI20227,English,Integrated M.A. in English,B00058,Physics,2025-09-06,2025-09-17,14:38,17:00,False,11.0,9,2025,Saturday
EEB20185,Electrical Engineering,B. Tech. in Electrical Engineering,B00161,Mechanical,2024-05-05,,12:26,17:00,True,,5,2024,Sunday
COI22029,Commerce,Integrated M. Com.,B00190,Humanities,2024-06-20,2024-06-24,10:39,13:52,False,4.0,6,2024,Thursday
FET24118,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00397,Chemistry,2026-01-13,2026-01-23,09:59,14:53,False,10.0,1,2026,Tuesday
BAM24019,Business Administration,Certificate in NSE Academy Certified Capital Market,B00248,Mathematics,2025-08-16,2025-08-30,13:29,17:00,False,14.0,8,2025,Saturday
CST23216,Computer Science & Engineering,M. Tech. in Computer Science and Engineering,B00467,Physics,2024-05-04,2024-05-13,11:46,15:58,False,9.0,5,2024,Saturday
COP25080,Commerce,Ph.D. in Commerce,B00330,Management,2026-02-11,2026-02-25,15:52,18:52,False,14.0,2,2026,Wednesday
FET24118,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00324,Chemistry,2025-05-08,2025-06-05,17:21,19:17,False,28.0,5,2025,Thursday
CSP21191,Computer Science & Engineering,Ph.D. in Computer Science & Engineering,B00168,Fiction,2025-04-15,2025-05-12,14:04,14:49,False,27.0,4,2025,Tuesday
CST21283,Computer Science & Engineering,M. Tech. in Computer Science and Engineering,B00245,Humanities,2024-10-10,2024-10-24,18:53,19:30,False,14.0,10,2024,Thursday
ECD23186,Electronics & Communication Engineering,M. Tech in Bioelectronics,B00342,Mechanical,2024-12-22,2024-12-23,13:38,14:59,False,1.0,12,2024,Sunday
MEM20030,Mechanical Engineering,M. Tech in Mechanical Engineering,B00298,Chemistry,2024-07-18,,14:32,19:27,True,,7,2024,Thursday
BAM24161,Business Administration,Certificate in NSE Academy Certified Capital Market,B00284,Chemistry,2025-06-21,2025-07-05,12:14,14:05,False,14.0,6,2025,Saturday
COP25080,Commerce,Ph.D. in Commerce,B00032,Mathematics,2026-02-08,2026-03-05,16:06,17:00,False,25.0,2,2026,Sunday
DEP25141,Design,Ph.D. in Design,B00454,Electronics,2026-02-24,2026-02-27,11:38,14:43,False,3.0,2,2026,Tuesday
FEP25175,Food Engineering & Technology,Ph.D. in Food Engineering & Technology,B00220,Chemistry,2025-09-13,2025-10-13,14:25,17:00,False,30.0,9,2025,Saturday
EGP20285,English,Ph.D. in English,B00174,Electronics,2025-10-22,2025-10-28,16:31,19:30,False,6.0,10,2025,Wednesday
APP22221,Applied Sciences,Ph.D. in Applied Sciences,B00312,Fiction,2024-05-11,2024-05-28,10:16,14:56,False,17.0,5,2024,Saturday
BAT23130,Business Administration,Master of Tourism & Travel Management,B00120,Chemistry,2026-02-08,2026-02-26,12:37,13:26,False,18.0,2,2026,Sunday
EGE25208,English,M. A. in English,B00478,Mechanical,2026-02-06,,18:22,19:30,True,,2,2026,Friday
APP25172,Applied Sciences,Ph.D. in Applied Sciences,B00046,Mechanical,2026-01-02,2026-01-09,18:30,19:30,False,7.0,1,2026,Friday
ASM22003,Assamese,M.A. in Assamese,B00448,Humanities,2025-10-12,2025-11-11,16:16,16:47,False,30.0,10,2025,Sunday
CSB22090,Computer Science & Engineering,B. Tech. in Computer Science and Engineering,B00014,Computer Science,2024-08-09,2024-09-02,16:31,17:47,False,24.0,8,2024,Friday
ECB21078,Electronics & Communication Engineering,B. Tech. in Electronics and Comm. Engineering,B00165,Mechanical,2024-10-27,2024-11-22,10:35,12:36,False,26.0,10,2024,Sunday
COM21010,Commerce,M.Com,B00474,Chemistry,2025-11-17,2025-12-12,09:29,12:57,False,25.0,11,2025,Monday
PHI23213,Physics,Integrated M. Sc. in Physics,B00229,Humanities,2026-02-06,2026-02-19,10:20,14:45,False,13.0,2,2026,Friday
MRP25300,Multidisciplinary Research,Ph.D. in Multidisciplinary Research,B00077,Management,2025-11-11,2025-12-02,18:08,19:30,False,21.0,11,2025,Tuesday
HIM21140,Hindi,M. A. in Hindi,B00483,Mechanical,2025-10-01,2025-10-29,12:26,16:33,False,28.0,10,2025,Wednesday
COM21199,Commerce,M.Com,B00071,Mechanical,2024-12-11,,17:33,19:30,True,,12,2024,Wednesday
DEM20237,Design,Master of Design,B00012,Electronics,2024-11-04,2024-11-07,15:53,19:30,False,3.0,11,2024,Monday
SWP23051,Social Work,Ph.D. in Social Work,B00261,Humanities,2024-05-05,2024-06-03,13:47,16:10,False,29.0,5,2024,Sunday
FEP22210,Food Engineering & Technology,Ph.D. in Food Engineering & Technology,B00324,Chemistry,2024-09-03,2024-09-08,10:48,12:35,False,5.0,9,2024,Tuesday
EGP20173,English,Ph.D. in English,B00498,Computer Science,2026-04-26,,12:15,14:09,True,,4,2026,Sunday
MSP23101,Mathematical Sciences,Ph.D. in Mathematical Sciences,B00290,Management,2024-12-08,2025-01-03,16:16,17:00,False,26.0,12,2024,Sunday
DEB24073,Design,B. Des.,B00228,Physics,2024-11-08,2024-12-06,12:25,17:54,False,28.0,11,2024,Friday
MEP25189,Mechanical Engineering,Ph.D. in Mechanical Engineering,B00190,Humanities,2026-04-01,2026-04-24,12:52,14:40,False,23.0,4,2026,Wednesday
APP25127,Applied Sciences,Ph.D. in Applied Sciences,B00388,Physics,2026-01-27,,10:18,15:06,True,,1,2026,Tuesday
EGL24207,Linguistics and Language Technology,M. A. in Linguistics & Languages Technology,B00168,Fiction,2025-02-20,2025-02-28,14:41,19:30,False,8.0,2,2025,Thursday
COM23264,Commerce,M.Com,B00467,Physics,2024-06-11,2024-07-10,16:04,18:00,False,29.0,6,2024,Tuesday
MSB25188,Mathematical Sciences,Integrated B.Sc.B.Ed. (Mathematics Major),B00058,Physics,2026-03-29,,15:47,17:00,True,,3,2026,Sunday
HIM23265,Hindi,M. A. in Hindi,B00021,Fiction,2025-05-29,2025-06-19,13:54,15:25,False,21.0,5,2025,Thursday
MRP25300,Multidisciplinary Research,Ph.D. in Multidisciplinary Research,B00415,Mathematics,2026-04-06,2026-05-01,16:38,19:30,False,25.0,4,2026,Monday
CSE23201,Computer Science & Engineering,M. Tech. in Data Science,B00356,Electronics,2026-05-01,,13:40,17:49,True,,5,2026,Friday
ASP21252,Assamese,Ph.D. in Assamese,B00030,Computer Science,2025-01-27,2025-02-06,10:18,14:17,False,10.0,1,2025,Monday
FEP22187,Food Engineering & Technology,Ph.D. in Food Engineering & Technology,B00344,Management,2024-09-29,,12:36,16:33,True,,9,2024,Sunday
PHM21115,Physics,M. Sc. in Physics,B00345,Electronics,2026-03-27,2026-04-01,14:58,19:30,False,5.0,3,2026,Friday
ASP21252,Assamese,Ph.D. in Assamese,B00290,Management,2026-04-06,2026-04-26,09:40,12:33,False,20.0,4,2026,Monday
BAP21036,Business Administration,Ph.D. in Business Administration,B00357,Fiction,2024-08-24,2024-09-01,12:29,14:39,False,8.0,8,2024,Saturday
EGP21198,English,Ph.D. in English,B00353,Management,2026-02-02,,13:56,18:58,True,,2,2026,Monday
LLP21182,Linguistics and Language Technology,Ph.D. in Linguistics and Language Technology,B00455,Computer Science,2024-09-05,2024-09-23,17:47,19:30,False,18.0,9,2024,Thursday
BAM24161,Business Administration,Certificate in NSE Academy Certified Capital Market,B00470,Computer Science,2024-11-03,2024-12-02,15:16,16:10,False,29.0,11,2024,Sunday
EEB22281,Electrical Engineering,B. Tech. in Electrical Engineering,B00039,Fiction,2025-03-01,2025-03-30,11:59,13:03,False,29.0,3,2025,Saturday
DEP25141,Design,Ph.D. in Design,B00427,Mathematics,2026-04-25,2026-04-29,15:00,17:00,False,4.0,4,2026,Saturday
PHB22136,Physics,Integrated B.Sc.B.Ed. (Physics Major),B00338,Mathematics,2026-01-13,2026-01-27,17:15,18:28,False,14.0,1,2026,Tuesday
PHI24225,Physics,Integrated M. Sc. in Physics,B00297,Humanities,2024-11-14,2024-12-02,18:52,19:30,False,18.0,11,2024,Thursday
MSM23217,Mathematical Sciences,M. Sc. in Mathematics,B00195,Electronics,2025-08-09,2025-08-10,10:54,14:03,False,1.0,8,2025,Saturday
EGP20122,English,Ph.D. in English,B00022,Physics,2025-01-16,2025-02-14,18:54,19:30,False,29.0,1,2025,Thursday
LAM21134,Law,LLM,B00015,Chemistry,2026-03-05,,14:18,19:30,True,,3,2026,Thursday
MSB25096,Mathematical Sciences,Integrated B.Sc.B.Ed. (Mathematics Major),B00474,Chemistry,2026-02-25,2026-03-15,09:51,14:40,False,18.0,2,2026,Wednesday
PHM23022,Physics,M. Sc. in Physics,B00495,Fiction,2026-04-18,,11:22,13:48,True,,4,2026,Saturday
CST21093,Computer Science & Engineering,M. Tech. in Computer Science and Engineering,B00028,Humanities,2026-02-19,2026-03-08,12:28,18:28,False,17.0,2,2026,Thursday
CHB22102,Chemical Sciences,Integrated B.Sc.B.Ed. (Chemistry Major),B00003,Electronics,2025-06-02,2025-07-01,18:40,19:30,False,29.0,6,2025,Monday
CEM20251,Civil Engineering,M. Tech. in Civil Engineering,B00464,Chemistry,2025-06-25,2025-06-30,14:16,15:25,False,5.0,6,2025,Wednesday
CSB20120,Computer Science & Engineering,B. Tech. in Computer Science and Engineering,B00069,Physics,2024-05-21,2024-05-26,13:54,16:25,False,5.0,5,2024,Tuesday
APP22221,Applied Sciences,Ph.D. in Applied Sciences,B00237,Mechanical,2024-10-30,2024-11-18,09:41,15:00,False,19.0,10,2024,Wednesday
MCM20024,Mass Communication & Journalism,M. A. in Mass Communication & Journalism,B00288,Fiction,2024-06-28,2024-07-27,13:04,18:15,False,29.0,6,2024,Friday
APP22223,Applied Sciences,Ph.D. in Applied Sciences,B00485,Electronics,2025-12-14,2025-12-16,13:18,17:00,False,2.0,12,2025,Sunday
FET22176,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00122,Chemistry,2025-01-12,2025-01-16,15:38,17:00,False,4.0,1,2025,Sunday
EDT21061,Electronics & Communication Engineering,M. Tech. in Electronics Design & Technology,B00202,Electronics,2025-03-25,2025-04-23,13:56,18:25,False,29.0,3,2025,Tuesday
MRP25300,Multidisciplinary Research,Ph.D. in Multidisciplinary Research,B00310,Electronics,2026-04-26,2026-04-30,14:54,17:00,False,4.0,4,2026,Sunday
EDP22269,Education,Ph.D. in Education,B00367,Humanities,2026-01-01,2026-01-28,09:44,13:16,False,27.0,1,2026,Thursday
BAM22166,Business Administration,Certificate in NSE Academy Certified Capital Market,B00443,Physics,2026-03-11,2026-03-26,18:51,19:30,False,15.0,3,2026,Wednesday
MRP25242,Multidisciplinary Research,Ph.D. in Multidisciplinary Research,B00344,Management,2025-10-30,2025-11-06,13:14,18:39,False,7.0,10,2025,Thursday
ASM25006,Assamese,M.A. in Assamese,B00357,Fiction,2025-09-29,2025-10-02,17:34,19:15,False,3.0,9,2025,Monday
EGI21128,English,Integrated M.A. in English,B00191,Physics,2024-12-29,2025-01-14,14:16,15:06,False,16.0,12,2024,Sunday
DEP20077,Design,Ph.D. in Design,B00170,Management,2024-06-18,2024-06-26,16:53,18:02,False,8.0,6,2024,Tuesday
APP25127,Applied Sciences,Ph.D. in Applied Sciences,B00495,Fiction,2025-11-27,2025-12-04,13:02,18:51,False,7.0,11,2025,Thursday
DEM20237,Design,Master of Design,B00450,Chemistry,2025-09-21,2025-10-13,14:52,17:00,False,22.0,9,2025,Sunday
CSB20272,Computer Science & Engineering,B. Tech. in Computer Science and Engineering,B00191,Physics,2025-11-06,2025-11-18,16:53,19:30,False,12.0,11,2025,Thursday
EGE21016,English,M. A. in English,B00128,Computer Science,2025-02-24,,12:55,14:35,True,,2,2025,Monday
EGP21198,English,Ph.D. in English,B00362,Management,2026-01-29,2026-02-18,10:09,11:58,False,20.0,1,2026,Thursday
CSB22090,Computer Science & Engineering,B. Tech. in Computer Science and Engineering,B00486,Mathematics,2026-02-15,2026-03-01,13:12,16:21,False,14.0,2,2026,Sunday
MBM21295,Molecular Biology & Biotechnology,M. Sc. in Molecular Biology and Biotechnology,B00091,Physics,2024-09-12,,15:41,19:30,True,,9,2024,Thursday
CEB24290,Civil Engineering,B. Tech. in Civil Engineering,B00086,Management,2025-03-11,2025-03-14,09:36,14:12,False,3.0,3,2025,Tuesday
MEB20070,Mechanical Engineering,B. Tech. in Mechanical Engineering,B00206,Management,2025-03-14,2025-03-25,14:49,19:25,False,11.0,3,2025,Friday
HIP23256,Hindi,Ph.D. in Hindi,B00315,Mechanical,2026-02-08,2026-03-01,11:31,17:00,False,21.0,2,2026,Sunday
EDT21171,Electronics & Communication Engineering,M. Tech. in Electronics Design & Technology,B00161,Mechanical,2025-11-13,2025-11-27,11:36,16:49,False,14.0,11,2025,Thursday
COM23273,Commerce,M.Com,B00179,Fiction,2025-03-08,2025-03-16,10:48,12:05,False,8.0,3,2025,Saturday
CEM20151,Civil Engineering,M. Tech. in Civil Engineering,B00288,Fiction,2024-07-18,2024-08-15,09:27,12:39,False,28.0,7,2024,Thursday
BAM24019,Business Administration,Certificate in NSE Academy Certified Capital Market,B00392,Management,2024-09-23,2024-09-24,12:22,14:00,False,1.0,9,2024,Monday
ECP21194,Electronics & Communication Engineering,Ph.D. in Electronics & Communication Engineering,B00180,Computer Science,2024-07-20,2024-07-29,12:02,17:00,False,9.0,7,2024,Saturday
EDP25177,Education,Ph.D. in Education,B00263,Management,2026-01-20,2026-02-11,11:12,16:28,False,22.0,1,2026,Tuesday
ECS21002,Electronics & Communication Engineering,M. Tech. in Semiconductor Technology,B00438,Management,2024-11-22,2024-12-12,10:45,12:23,False,20.0,11,2024,Friday
SWM20150,Social Work,M. A. in Social Work,B00146,Management,2024-05-23,2024-06-17,18:51,19:30,False,25.0,5,2024,Thursday
ENP21248,Energy,Ph.D. in Energy,B00182,Mathematics,2025-06-11,2025-07-02,12:15,14:52,False,21.0,6,2025,Wednesday
MBM20246,Molecular Biology & Biotechnology,M. Sc. in Molecular Biology and Biotechnology,B00213,Humanities,2025-09-15,2025-10-15,15:30,17:28,False,30.0,9,2025,Monday
ASM25159,Assamese,M.A. in Assamese,B00358,Physics,2025-10-03,2025-10-09,17:46,19:30,False,6.0,10,2025,Friday
MBM20055,Molecular Biology & Biotechnology,M. Sc. in Molecular Biology and Biotechnology,B00119,Management,2025-06-06,2025-06-28,14:47,17:31,False,22.0,6,2025,Friday
EEP21042,Electrical Engineering,Ph.D. in Electrical Engineering,B00481,Physics,2024-07-26,2024-07-31,14:37,19:25,False,5.0,7,2024,Friday
COM21199,Commerce,M.Com,B00309,Chemistry,2025-02-12,2025-03-05,17:06,18:42,False,21.0,2,2025,Wednesday
EDM24110,Education,M. A. in Education,B00043,Humanities,2025-10-23,2025-10-29,14:19,15:25,False,6.0,10,2025,Thursday
EEP20163,Electrical Engineering,Ph.D. in Electrical Engineering,B00160,Chemistry,2026-02-03,2026-02-06,15:50,18:31,False,3.0,2,2026,Tuesday
FLB20117,Linguistics and Language Technology,BA in Chinese,B00099,Physics,2024-12-21,2025-01-11,12:40,17:00,False,21.0,12,2024,Saturday
MEP25243,Mechanical Engineering,Ph.D. in Mechanical Engineering,B00100,Mechanical,2025-09-26,2025-10-05,09:06,12:15,False,9.0,9,2025,Friday
PHM23048,Physics,M. Sc. in Physics,B00448,Humanities,2025-04-21,,09:57,14:07,True,,4,2025,Monday
CSB23007,Computer Science & Engineering,B. Tech. in Computer Science and Engineering,B00153,Management,2025-07-29,,15:26,19:03,True,,7,2025,Tuesday
HIM23284,Hindi,M. A. in Hindi,B00289,Humanities,2025-09-04,2025-10-04,16:12,19:30,False,30.0,9,2025,Thursday
CHB25241,Chemical Sciences,Integrated B.Sc.B.Ed. (Chemistry Major),B00319,Fiction,2025-12-21,2025-12-27,13:59,17:00,False,6.0,12,2025,Sunday
MEM20030,Mechanical Engineering,M. Tech in Mechanical Engineering,B00150,Mathematics,2024-09-19,,11:19,15:32,True,,9,2024,Thursday
CHM22017,Chemical Sciences,M. Sc. in Chemistry,B00246,Humanities,2024-12-28,2025-01-11,15:02,17:00,False,14.0,12,2024,Saturday
FEP25175,Food Engineering & Technology,Ph.D. in Food Engineering & Technology,B00091,Physics,2026-04-11,2026-04-27,16:29,17:00,False,16.0,4,2026,Saturday
